Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
19405,"BANERJEE, DWAIPAYAN",827649,Science,Assistant,14,0,0,0,1,15,3,0,male,74,195,0
20345,"ESKIOCAK, BANU",836313,,,9,0,0,0,0,591,0,0,male,100,216,0
18965,"BABAEE, SAHAB",836027,,,21,1,0,0,0,780,0,1,male,99,380894,0
18615,"BALLARD, SARAH",836037,,,23,3,0,0,2,1572,0,0,male,97,10042,0
19700,"BAGHDADI, REZA",836032,,,18,0,0,0,0,124,2,0,male,98,53,0
19720,"BALY, RAMY",836039,,,6,15,0,0,0,222,0,0,female,88,1027,0
19740,"BASHIVAN, POUYA",836048,,,6,10,0,0,0,208,0,1,female,98,26103,0
19745,"BASTANI, OSBERT",836049,,,2,14,0,0,1,110,1,0,male,99,34849,0
18940,"BABAEI, VAHID",836028,,,10,5,0,0,0,36,0,1,male,99,9456,0
18655,"JUSIAK, BARBARA",836572,,,11,0,1,0,0,201,2,0,male,100,3908,0
23850,"BARSOTTI, LISA",935373,,,263,20,0,0,4,34332,0,0,male,96,224954,0
18310,"BARLETTA, WILLIAM",837855,Physics,Other,29,18,0,0,1,781,11,0,male,99,145540,0
22685,"WANG, BAOMING",837318,,,69,2,0,0,0,1625,0,0,male,86,7,0
1330,"BALDO, MARC A",6644,Electrical Engineering and Computer Sciences,Professor,106,17,12,0,0,6559,4,11,male,96,29684,1
7500,"POSEN, BARRY R",117825,Political Science,Professor,10,0,14,0,3,148,38,0,male,99,34849,0
1625,"BALLINGER, RONALD G",4218,Nuclear Science and Engineering,Other,26,7,21,0,1,224,1,1,male,99,46085,1
2675,"BAUTZ, MARSHALL W",432424,Physics,Other,110,85,42,0,0,6457,2,1,female,78,27089,1
17525,"BAYLISS, MATTHEW BRONSON",836055,,,113,4,0,0,0,4171,0,0,male,99,20561,0
17265,"BARRETT, CHRISTOPHER D",836047,,,35,0,0,0,0,740,0,1,female,98,54929,0
15545,"BARDHAN, NEELKANTH M",836044,,,16,0,0,0,1,503,0,4,male,99,131879,0
15380,"BAGHDADI, MOHAMED RIYADH",836031,,,1,4,0,0,0,45,1,0,male,99,146529,0
18230,"BAGHERZADEH BIOKI, YASAMAN",836033,,,2,0,0,0,0,20,0,0,female,98,163073,0
17680,"BAUER HOSS, CLEMENS",836053,,,20,0,0,0,1,281,0,0,female,98,66153,0
19695,"BACKLUND, CORALIE M",836029,,,8,0,0,0,1,65,0,0,female,98,76726,0
23640,"BALCELLS-CAMPS, MERCEDES",919213,Institute for Medical Engineering and Science (IMES),Other,34,0,0,0,0,961,0,0,female,89,349,0
23685,"BACOW, LAWRENCE S",853872,Urban Studies and Planning,Other,2,0,1,0,2,23,5,0,female,98,59982,0
23600,"TEWFIK, BASIMA A",1084677,Management,Assistant,1,5,0,0,0,11,0,0,male,91,10807,0
18480,"BANAL, JAMES EARL PATRICK LLAVE",836040,,,17,0,0,0,0,378,0,2,male,99,7247,0
23110,"VAN PARYS, BART PAUL GERARD",837296,Management,Assistant,11,2,0,0,0,50,0,0,female,98,20411,0
2305,"BERGER, SUZANNE",7666,Political Science,Professor,10,0,1,0,3,1203,10,0,male,100,3938,0
4945,"BEZRUKAVNIKOV, ROMAN",287125,Mathematics,Professor,38,2,7,0,9,443,4,0,female,93,127,0
19200,"ZACKA, BERNARDO",642174,Political Science,Assistant,9,0,0,0,0,40,6,0,male,99,177964,0
6105,"BERTOZZI, WILLIAM",544561,Physics,Other,74,5,5,0,2,2974,0,2,male,99,380894,1
20325,"EGGER, BERNHARD",836303,,,7,12,0,0,0,126,0,0,male,96,29806,0
20585,"GOURDON, BETTY",836410,,,3,0,0,0,0,23,0,0,male,99,64439,0
18220,"BLOEM, BERNARD",836086,,,13,0,0,0,0,683,0,0,male,99,11211,0
18430,"BERGER, NICOLAS",836066,,,19,1,0,0,0,739,0,0,male,98,2265,0
19325,"BESSMELTSEV, MIKHAIL",836070,,,7,3,0,0,0,105,0,0,male,99,10807,0
15820,"MAIER, BENEDIKT",836777,,,574,1,0,0,0,9305,0,0,male,100,79137,0
19050,"SAWYER, BENJAMIN",837105,,,30,15,0,0,1,253,0,0,male,96,31753,0
2385,"BERWICK, ROBERT C",7974,Electrical Engineering and Computer Sciences,Professor,36,9,4,0,1,1164,20,0,male,99,265170,1
2550,"BENEDEK, GEORGE B",9067,Physics,Other,25,0,19,0,6,924,2,7,male,99,21164,0
2450,"BEN-JOSEPH, ERAN",8272,Urban Studies and Planning,Professor,21,0,1,0,0,580,9,0,male,100,48558,0
2140,"BELCHER, JOHN WINSTON",6738,Physics,Professor,21,4,2,0,3,1135,0,0,female,52,1684,0
4860,"HORN, BERTHOLD K. P",75480,Electrical Engineering and Computer Sciences,Professor,28,31,1,0,4,513,0,6,male,99,218863,1
2155,"BERTSIMAS, DIMITRIS J",133474,Management,Professor,163,7,15,0,8,8763,3,0,male,99,9279,0
7760,"BERTSCHINGER, EDMUND W",133473,Physics,Professor,19,2,13,0,8,742,1,0,male,99,211492,0
6390,"FORGET, BENOIT ROBERT YVES",176375,Nuclear Science and Engineering,Professor,84,15,14,0,0,765,1,0,male,99,21213,0
5685,"BERNERS-LEE, TIMOTHY J",175956,Electrical Engineering and Computer Sciences,Professor,17,18,10,0,23,4124,18,0,male,99,63161,0
1325,"BERGGREN, KARL K",9467,Electrical Engineering and Computer Sciences,Professor,187,66,31,0,3,7538,2,18,male,99,18757,1
2645,"BERNDT, ERNST R",9634,Management,Other,83,0,1,0,4,2432,17,0,male,99,59951,0
2055,"BEACH, GEOFFREY STEPHEN",287087,Materials Science and Engineering,Professor,92,4,10,0,2,5699,0,9,male,100,17801,1
2000,"BERGER LEIGHTON, BONNIE",287114,Mathematics,Professor,173,28,15,0,12,9766,2,1,male,99,100721,0
9430,"SCHNEIDER, BEN ROSS",289264,Political Science,Professor,23,0,0,0,1,480,24,0,male,98,52754,0
14750,"ROIN, BENJAMIN N",373653,Management,Assistant,7,0,0,0,0,123,1,0,female,98,9818,0
17780,"GALLANT, BETAR MAURKAH",827642,Mechanical Engineering,Assistant,36,1,5,0,3,3884,1,4,male,99,357281,1
20055,"CLINTON, BENTLEY C",836202,,,1,0,0,0,0,3,0,0,female,96,854,0
16690,"BENNETT, NITASHA R",836063,,,8,0,0,0,0,230,0,1,male,99,46085,0
15585,"BEHLMANN, MATTHEW DANIEL",836057,,,20,2,0,0,0,2700,0,0,female,97,66957,0
19055,"BEN YOSEF, GUY",836060,,,13,3,0,0,0,49,1,0,male,99,218863,0
19550,"JACKSON, JASON BERTROY",827703,Urban Studies and Planning,Assistant,2,0,0,0,0,1,0,0,male,99,282246,0
24130,"BEBERMEYER, ROBERT E",1108307,Mechanical Engineering,Other,0,0,0,0,0,0,0,0,male,100,2,0
8205,"REYNOLDS, ELISABETH BECK",919226,Nuclear Science and Engineering,Other,4,0,1,0,0,32,3,0,male,99,52132,1
19045,"WOLFE, BENJAMIN A",837367,,,33,1,0,0,0,244,0,0,male,98,57458,0
2560,"BERTSEKAS, DIMITRI P",1079557,Electrical Engineering and Computer Sciences,Other,39,11,7,0,5,805,13,1,male,67,113201,0
6010,"BENJAMIN, MICHAEL R",1108056,Mechanical Engineering,Other,8,26,7,0,0,472,0,1,male,99,392046,1
24085,"HARPER, CALEB BENJAMIN",1108058,Media Arts and Sciences,Other,2,1,0,0,1,22,0,0,female,99,15806,1
19805,"BHATTACHARYA, CHANDRABALI",836074,,,13,0,0,0,0,322,0,0,female,96,16296,0
19800,"BHAT, PALLAVI",836073,,,15,1,0,0,0,128,0,0,male,100,48064,0
24045,"BHUI, RAHUL",1091096,Management,Assistant,11,1,1,0,0,55,0,0,male,99,77349,0
2210,"BHATIA, SANGEETA N",8219,Electrical Engineering and Computer Sciences,Professor,240,3,27,0,16,24500,11,39,male,99,153477,1
1610,"YILDIZ, BILGE",173103,Materials Science and Engineering,Professor,163,9,11,0,4,5586,3,1,male,99,2192,1
7020,"WERNERFELT, BIRGER",96250,Management,Professor,34,1,0,0,3,204,12,0,male,0,0,0
7385,"SANYAL, BISHWAPRIYA",121423,Urban Studies and Planning,Professor,12,0,1,0,1,47,12,0,male,0,0,0
2225,"BIZZI, EMILIO",176350,,,53,5,31,0,3,3081,7,0,male,68,19,0
19390,"BISCHOFBERGER, IRMGARD",827641,Mechanical Engineering,Assistant,17,8,0,0,1,383,0,1,male,71,106487,1
15980,"BIE, YAQING",836077,,,27,1,0,0,0,1269,0,0,male,99,12253,0
16080,"CAI, BIN",836134,,,51,1,0,0,0,1473,0,0,male,99,129177,0
8680,"POONEN, BJORN",176123,Mathematics,Professor,53,3,7,0,10,364,11,0,male,99,14894,0
24000,"BLACK, MEGAN A",814237,History Section,Associate,1,0,0,0,7,0,1,0,male,99,129177,0
19830,"BLANCHARD, JOEL W",836083,,,12,1,0,0,0,900,0,0,male,100,44776,0
18935,"ZHU, BO",837468,,,39,12,0,0,0,794,0,1,male,99,145540,0
22285,"QIAO, BO",837015,,,22,0,0,0,0,361,0,0,female,98,12159,0
18250,"BOIX BOSCH, XAVIER",836091,,,6,15,0,0,0,638,0,0,female,92,5594,0
3450,"WYSLOUCH, BOLESLAW",116604,Physics,Professor,1053,10,35,0,1,41300,1,0,male,99,131879,1
23615,"BOUMA, BRETT",630658,Institute for Medical Engineering and Science (IMES),Other,239,90,0,0,1,11357,15,6,male,99,485,0
17855,"BOIVIN, JOSIAH",836090,,,12,1,0,0,0,653,0,0,male,99,140849,0
19845,"BONFIGLIO, LUCA",836094,,,17,5,0,0,0,96,0,0,male,88,6829,0
19835,"BOEHNKE, NATALIE",836088,,,12,0,1,0,0,139,0,0,male,99,84386,0
19840,"BOISSAY, ROZENN",836089,,,12,5,0,0,0,390,0,0,male,99,63161,0
16395,"BOSE, SUMAN",836103,,,19,4,1,0,1,1470,0,7,female,94,5580,0
17530,"BORDOLOI, RONGMON",836098,,,53,1,0,0,1,3037,0,0,male,99,145540,0
4675,"KATZ, BORIS",1108083,Electrical Engineering and Computer Sciences,Other,6,20,16,0,1,165,0,3,male,99,67,0
1270,"BONING, DUANE S",11597,Electrical Engineering and Computer Sciences,Professor,47,50,8,0,1,575,5,1,male,100,29,1
23780,"BOVE, V MICHAEL",287147,Media Arts and Sciences,Other,19,50,6,0,1,361,3,13,male,94,21658,0
5510,"BONOLI, PAUL T",176522,Physics,Other,118,53,9,0,1,2946,1,0,male,99,100721,1
15535,"GOMEZ-BOMBARELLI, RAFAEL",827387,Materials Science and Engineering,Assistant,52,2,2,0,1,1480,2,0,male,99,24073,1
19850,"BONNER, JULIA MAEVE",836095,,,11,0,0,0,0,152,0,0,female,97,8933,0
17710,"BODI WINN, CAROLINE M",836087,,,4,0,0,0,0,10,0,0,female,99,11893,0
19305,"BOJJA VENKATAKRISHNAN, SHAILESHH",875029,,,9,9,0,0,0,67,0,0,male,0,0,0
23570,"BONES-IJEOMA, BRYAN",1108318,Media Arts and Sciences,Assistant,0,0,0,0,0,0,0,0,male,99,211492,0
8900,"SKOW, BRADFORD",176513,Linguistics and Philosophy,Professor,30,0,0,0,2,193,8,0,male,99,6587,0
2985,"BRYNJOLFSSON, ERIK",13828,Management,Professor,52,1,3,0,7,1953,27,0,male,99,121922,0
3865,"COPPI, BRUNO",21520,Physics,Other,40,8,5,0,5,161,0,1,male,99,218863,0
9560,"BROADHEAD, WILLIAM",395012,History Section,Associate,1,0,0,0,0,0,1,0,male,100,48262,0
9640,"PERREAU, BRUNO",412266,Global Studies and Languages Section,Professor,15,0,0,0,5,8,5,0,male,97,529020,0
9685,"RYAN, BRENT",412290,Urban Studies and Planning,Associate,26,0,1,0,0,150,10,0,male,99,926,0
5515,"LABOMBARD, BRIAN",288383,Nuclear Science and Engineering,Other,193,19,0,0,1,5468,0,3,female,98,85857,1
3550,"BROMBERG, LESLIE",287171,Physics,Other,51,34,24,0,0,1333,1,53,male,98,228982,1
14985,"BRESLER, GUY",789750,Electrical Engineering and Computer Sciences,Associate,14,17,2,0,1,677,0,0,male,98,440723,0
15150,"BRODERICK, TAMARA",789751,Electrical Engineering and Computer Sciences,Associate,17,2,10,0,6,228,0,0,male,98,45689,0
19265,"BRAVERMAN, JONATHAN",836111,,,7,0,0,0,0,179,0,1,male,99,36660,0
17430,"BRYANT, ERIN",836120,,,5,0,0,0,0,56,0,0,male,98,157170,0
19485,"BREEN, MATTHEW",827673,,,1,0,0,0,0,0,0,0,male,99,122642,0
3995,"BRAIDA, LOUIS D",24465,Electrical Engineering and Computer Sciences,Professor,42,1,26,0,0,662,0,1,male,67,731,1
2915,"BREAZEAL, CYNTHIA LYNN",12743,Media Arts and Sciences,Associate,45,123,17,0,5,4041,13,2,male,99,63161,1
3025,"BRISSON, JOHN G",13875,Mechanical Engineering,Professor,23,23,16,0,0,348,2,2,male,99,146529,1
23555,"BROWN, KATE L",353414,Science,Professor,29,0,0,0,15,15,4,0,male,98,19944,0
14965,"BRATHWAITE, CHARLOTTE L",779146,Music and Theater Arts Section,Associate,0,0,0,0,1,0,0,0,male,98,392,0
3580,"BRADT, HALE VAN DORN",544563,Physics,Other,4,1,3,0,2,119,2,0,male,99,255887,0
20105,"CURTIN, BRICE HARRISON",836224,,,5,0,0,0,0,54,0,0,female,98,58381,0
19450,"HORTON, BRENDAN L",836483,,,20,0,0,0,0,682,0,0,female,98,11769,0
20705,"HARTWELL, BRITTANY L",836452,,,11,0,0,0,0,150,0,0,male,99,144,0
15450,"BROWN, PATRICK R",836117,,,24,1,0,0,0,3390,0,3,female,80,51,0
16740,"BRETON-PROVENCHER, VINCENT",836113,,,11,0,0,0,1,397,0,0,male,100,2,0
19895,"BRAWN, TIMOTHY P",836112,,,6,0,0,0,0,177,0,0,male,100,12,0
24140,"BROWN, SARA L",1108310,Music and Theater Arts Section,Assistant,4,0,0,0,0,229,0,0,male,94,3401,0
16400,"SULLIVAN, LUCAS BRYAN",837225,,,30,1,1,0,1,3061,0,1,male,100,13393,0
18470,"SKINNER, BRIAN JOSEPH",837171,,,58,1,0,0,1,820,0,1,male,93,232,0
8620,"BREWER, JUDITH A",1108049,Electrical Engineering and Computer Sciences,Other,1,7,3,0,0,213,0,0,female,0,0,0
24175,"BROWN, TRISTAN G",1108344,History Section,Assistant,7,0,0,0,3,159,0,0,male,100,5,0
3115,"BUSZA, WIT",15477,Physics,Other,1055,11,0,0,1,40785,1,0,female,86,1570,1
1345,"BULOVIC, VLADIMIR",14212,Electrical Engineering and Computer Sciences,Professor,204,52,14,0,3,22879,2,70,male,99,69588,1
1385,"BUONGIORNO, JACOPO",14320,Nuclear Science and Engineering,Professor,94,22,19,0,3,7683,2,3,male,99,145540,1
2280,"BUIE, CULLEN",412279,Mechanical Engineering,Associate,38,17,15,0,6,982,0,5,male,99,211492,1
15235,"BUCCI, MATTEO",827645,Nuclear Science and Engineering,Assistant,25,4,6,0,2,203,1,2,female,98,693,1
9770,"BUZARD, JAMES",412342,Literature Section,Professor,10,0,0,0,3,6,19,0,male,99,218863,0
19935,"BUSTAMANTE, MICHELE",836131,,,6,4,0,0,0,114,0,0,male,99,2202,0
2460,"BURGER, JOSEPH D",176378,,,70,3,0,0,0,4336,0,0,male,99,80498,0
3420,"BUSH, JOHN W. M",15460,Mathematics,Professor,120,4,7,0,5,3832,2,0,male,78,1275,0
19335,"BUNTEN, DEVIN MICHELLE",825082,Urban Studies and Planning,Assistant,4,0,0,0,0,26,2,0,male,100,13,0
19535,"BURT, JENNIFER A",836129,,,47,4,0,0,0,895,0,0,male,98,139211,0
18535,"BURGHOFF, DAVID PATRICK",836125,,,26,19,0,0,3,567,0,2,male,66,2534,0
15925,"BUSTOS, FERNANDO JOSE",836132,,,14,1,0,0,0,227,0,0,female,53,113,0
19915,"BURGER, MEGAN L",836124,,,4,1,0,0,0,65,0,0,female,0,0,0
19910,"BUKHARI, SYED QASIM",836122,,,2,1,0,0,0,20,0,0,male,99,257742,0
21250,"LEE, BYEONGJUN",836667,,,48,0,0,0,0,3500,0,0,male,85,26,0
15630,"CASTRO GONZALEZ, CARLOS",836153,,,14,6,0,0,0,4051,0,3,male,98,156410,0
3955,"WARDE, CARDINAL",112854,Electrical Engineering and Computer Sciences,Professor,9,7,7,0,2,32,0,1,female,97,3108,0
8885,"HARE, CASPAR",176510,Linguistics and Philosophy,Professor,15,0,0,0,0,158,12,0,male,99,82448,0
2865,"CAPPELLARO, PAOLA",412282,Nuclear Science and Engineering,Associate,92,8,10,0,1,4808,1,4,male,99,4274,1
9565,"CAPOZZOLA, CHRISTOPHER",395013,History Section,Professor,24,0,0,0,6,26,7,0,male,77,2692,0
9095,"CAPLICE, CHRISTOPHER",287230,Institute for Data,Other,7,0,7,0,2,87,0,0,male,99,15778,0
2465,"CAI, XUDONG",287214,,,163,2,0,0,0,11471,0,0,male,99,79977,0
15125,"UHLER, CAROLINE",789741,Electrical Engineering and Computer Sciences,Associate,45,5,3,0,3,845,0,0,male,99,380894,1
10460,"CATALINI, CHRISTIAN",627148,Management,Associate,26,4,0,0,2,1070,1,0,male,99,18529,0
10435,"CLARK, CATHERINE",627141,History Section,Associate,8,0,0,0,4,21,1,0,male,100,5,0
14905,"MATSUZAKI, CAROL",779100,,,0,0,0,0,0,0,1,0,female,96,2739,0
10270,"CAUGHEY, DEVIN",627168,Political Science,Associate,27,0,0,0,6,467,4,0,male,99,34076,0
10280,"CAROLINI, GABRIELLA",544594,Urban Studies and Planning,Associate,10,0,0,0,0,132,4,0,male,100,3,0
16625,"CAO, JICONG",836140,,,32,2,0,0,0,2849,0,2,male,99,63161,0
17720,"CAO, LEI",836141,,,28,16,0,0,0,791,0,0,female,99,4849,0
20075,"CONCEPCION, CARLA",836209,,,12,0,0,0,0,971,0,0,male,99,20555,0
15330,"DAGDEVIREN, CANAN",827696,Media Arts and Sciences,Assistant,35,2,2,0,9,3429,1,4,male,100,21758,1
21185,"MULLIN, CAITLIN",836864,,,35,1,0,0,0,156,0,0,male,100,4,0
23160,"TAYAKSI, CANSU",837249,,,1,0,0,0,0,4,0,0,male,100,8,0
3570,"CANIZARES, CLAUDE R",135925,Physics,Professor,45,5,69,0,8,1374,0,0,male,56,36,0
6235,"CARROLL, JOHN STEPHEN",136160,Management,Professor,34,8,4,0,1,970,10,0,male,99,14455,0
8485,"TUCKER, CATHERINE ELIZABETH",169583,Management,Professor,113,2,1,0,6,3095,15,0,male,99,218,0
1320,"ROSS, CAROLINE A",163144,Materials Science and Engineering,Professor,372,28,30,0,4,12600,6,6,male,99,218863,1
2455,"CAPELL, MICHAEL H",176377,,,65,1,0,0,0,4225,0,0,male,99,64439,0
3510,"CASTILLA, EMILIO J",17395,Management,Professor,16,8,0,0,2,905,1,0,male,99,218863,0
3905,"COX, JOHN CARRINGTON",21967,Management,Professor,10,0,0,0,3,552,3,0,male,83,77,0
1300,"THOMPSON, CARL VERNETTE",305114,Materials Science and Engineering,Professor,153,17,9,0,2,6827,1,3,male,99,7627,0
5535,"CATTO, PETER J",176521,,,83,1,2,0,1,1185,0,0,male,100,21206,0
2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0,5,5506,4,9,male,99,382164,0
15145,"HORAN, CALEY D",789748,History Section,Associate,1,0,0,0,1,0,1,0,male,99,85303,0
1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0,4,772,2,1,male,100,21206,0
8525,"TURCO, CATHERINE JOAN",627156,Management,Associate,6,0,0,0,2,250,1,0,male,99,129177,0
19970,"CARRASCO ZEVALLOS, OSCAR M",836149,,,33,16,0,0,1,499,0,0,male,99,175017,0
17370,"CAROLAN, JACQUES J",836146,,,13,11,0,0,0,659,0,5,female,99,12944,0
17405,"CANTLEY, LAUREN E",836139,,,6,0,0,0,0,319,0,1,male,99,74928,0
16875,"CASTRO FERNANDEZ, RAUL",836152,,,6,19,0,0,0,448,2,0,male,99,3553,0
19945,"CAMPBELL, DANIEL LAWRENCE",836136,,,13,1,0,0,0,363,0,0,male,99,20065,0
16350,"CAMPBELL, TREVOR D",836137,,,4,5,0,0,1,728,0,0,male,99,7063,0
15780,"MIRONOV, CAMELIA MARIA",836835,,,1006,2,0,0,0,42032,0,0,male,99,140849,0
23715,"TRAVERSO, CARLO GIOVANNI",1108308,Mechanical Engineering,Assistant,90,4,2,0,0,1780,0,63,male,99,146616,0
17365,"SHERROTT, MICHELLE CAROLINE",837150,,,22,1,0,0,1,1555,0,0,male,99,56237,0
16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0,3,531,0,1,female,0,0,0
22260,"PONCE, CARLOS RAMON",837005,,,15,0,0,0,1,259,1,0,female,98,53680,0
24155,"MOORE, CARRIE SAMPSON",1108317,,,1,0,0,0,0,0,0,0,male,69,1173,0
24185,"PORTELA GALINDO, CARLOS M",1108347,Mechanical Engineering,Assistant,12,2,0,0,0,294,0,1,male,99,106568,1
19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0,1,4758,0,1,male,99,211492,1
10110,"VIELMA CENTENO, JUAN PABLO",544498,Management,Associate,39,6,3,0,4,839,3,0,male,99,380894,0
4310,"CELANOVIC, IVAN L",544565,Mechanical Engineering,Other,54,38,3,0,0,3479,0,7,male,99,5001,0
23720,"GOMEZ-CEBALLOS, GUILLELMO",1108064,,,1348,36,0,0,1,48702,0,0,male,82,15218,0
15525,"DE LA FUENTE NUNEZ, CESAR",836240,,,90,0,0,0,0,2974,0,3,male,87,267087,0
16750,"CHANG, CHENG",836162,,,27,1,0,0,0,1413,0,0,female,69,230,0
17115,"CHEN, CHIEN WEN",836175,,,58,1,1,0,0,5761,3,0,male,99,380894,0
19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0,2,1775,0,1,male,98,5926,0
5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0,1,433,16,0,female,98,243210,0
6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0,2,146,15,0,male,99,2092,0
2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0,2,4283,0,2,male,97,25183,0
8665,"CHEN, HUI",176096,Management,Associate,108,2,0,0,3,2974,0,0,male,98,4328,0
4230,"CHRISTIA, FOTINI",176625,Institute for Data,Professor,18,0,0,0,3,191,6,0,female,0,0,0
3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0,5,4956,0,0,female,90,6677,1
3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0,0,193,1,0,male,100,7094,0
2575,"CHUANG, ISAAC",21544,Electrical Engineering and Computer Sciences,Professor,103,17,26,0,6,3383,1,6,male,98,1403,1
19020,"XU, CHENYANG",539186,Mathematics,Professor,42,3,3,0,7,238,0,0,male,99,218863,0
4690,"CHEN, MIN",287299,Physics,Professor,100,13,1,0,1,5649,0,2,male,96,4894,1
2485,"CHOUTKO, VITALI",287313,,,27,5,0,0,0,2869,0,0,male,99,32139,0
4165,"LI, CHIKANG",288456,,,215,12,1,0,2,8229,0,0,male,100,17675,0
3270,"CHEN, GANG",287297,Mechanical Engineering,Professor,1385,160,46,0,13,53202,2,33,male,97,7725,1
14845,"CHECKELSKY, JOSEPH",779064,Physics,Associate,61,0,7,0,2,6168,0,0,male,99,97659,1
20005,"CHARAEV, ILYA",836168,,,21,0,0,0,0,147,0,0,male,99,147,0
19995,"CHAN, NATHAN",836160,,,8,0,0,0,0,64,0,0,male,93,493,0
17945,"CHARLES, NENIAN",836169,,,14,0,0,0,0,163,0,0,male,99,44635,0
19990,"CHAN, DIANE",836158,,,10,0,0,0,0,1026,0,0,male,98,48181,0
20000,"CHANUT, NICOLAS",836167,,,11,0,0,0,0,133,0,1,male,99,257742,0
20175,"DELEPINE, CHLOE",836249,,,7,0,0,0,0,102,0,0,male,97,68146,0
20040,"CHOI, YOONHYUCK",836196,,,59,0,0,0,0,2587,0,0,male,99,5361,0
16455,"CHRISTENSEN, THOMAS",836199,,,26,7,0,0,0,790,0,0,male,99,78043,0
18205,"CHAKRAVARTY, SOURISH",836157,,,7,8,0,0,0,35,0,0,male,98,9892,0
17050,"CHEN, SIYU",836181,,,84,17,0,0,0,3875,2,0,male,99,146529,0
20015,"CHEN, XIAO",836183,,,36,1,0,0,0,407,0,0,male,99,380894,0
16780,"CHEN, WENLAN",836182,,,36,7,0,0,0,2162,4,0,male,99,59951,0
18270,"CHEN, NAIYAN",836180,,,7,0,0,0,0,292,1,0,male,99,78043,0
19270,"JIN, CHENGCHENG",836556,,,16,1,2,0,2,3340,0,1,male,99,186128,0
16150,"HOU, CHONG",836485,,,21,4,0,0,0,755,0,3,female,100,2,0
18945,"KIM, CHANGIL",836599,,,7,13,0,0,0,631,0,0,male,99,59951,0
21965,"NGAMBENJAWONG, CHAYANON",836897,,,10,2,0,0,0,158,0,0,male,99,82448,0
16115,"THRAMPOULIDIS, CHRISTOS",837258,,,7,32,0,0,0,264,1,0,male,99,66241,0
23385,"YANG, CHENYE",837401,,,6,3,0,0,0,64,0,0,male,99,63411,0
23490,"CHARNYSH, VOLHA",845319,Political Science,Assistant,11,0,0,0,5,113,3,0,male,100,28,0
22230,"PENG, CHENHUI",836989,,,26,7,0,0,0,740,0,0,male,99,97659,0
22785,"WANG, CHENSU",837321,,,22,0,0,0,0,1414,2,1,male,74,38,0
22640,"ZHANG, CHENG",837441,,,129,38,0,0,0,4833,0,0,male,99,67797,0
24040,"CHOUKHMANE, TAHA",1091095,Management,Assistant,0,0,0,0,0,0,0,0,male,71,457,0
23730,"CHEN, YUFENG",1107894,Electrical Engineering and Computer Sciences,Assistant,16,10,0,0,0,232,0,0,male,99,6932,0
4545,"FINE, CHARLES H",32468,Management,Professor,11,2,2,0,0,535,3,0,male,99,30500,0
5020,"LARSON, RICHARD CHARLES",58666,Institute for Data,Other,45,2,12,0,7,1457,0,1,male,98,12349,0
2480,"PAUS, CHRISTOPH M. E",30783,Physics,Professor,1506,59,8,0,1,53265,0,0,female,98,75562,1
1235,"SCHUH, CHRISTOPHER A",102823,Materials Science and Engineering,Professor,266,2,31,0,13,12198,6,28,male,99,36714,1
2235,"CHIANG, YET-MING",136907,Materials Science and Engineering,Professor,171,0,30,0,9,10726,2,39,male,99,2996,1
3940,"MAGEE, CHRISTOPHER L",154380,Institute for Data,Other,57,5,2,0,3,858,5,0,male,99,56237,0
3035,"SODINI, CHARLES G",166619,Electrical Engineering and Computer Sciences,Other,35,52,5,0,1,1768,3,8,male,100,14519,1
8630,"MAVHUNGA, CLAPPERTON CHAKANETSA",175990,Science,Associate,12,0,0,0,2,70,9,0,female,99,29392,0
3660,"CHAN, VINCENT W. S",121041,Electrical Engineering and Computer Sciences,Professor,114,102,27,0,2,4230,3,5,male,99,152945,1
1185,"LEISERSON, CHARLES E",66842,Electrical Engineering and Computer Sciences,Professor,22,42,20,0,12,1408,2,2,male,99,83111,0
2570,"WONG, NGAI CHUEN",176616,Electrical Engineering and Computer Sciences,Other,118,139,20,0,1,3225,0,4,male,99,146534,1
3710,"CHUN, JUNG-HOON",20306,Mechanical Engineering,Professor,56,20,8,0,0,649,0,3,male,99,96891,1
3555,"CHENG, WAI K",18400,Mechanical Engineering,Professor,38,32,9,0,1,851,0,0,male,99,211492,1
9845,"CHILD, PETER B",412361,Music and Theater Arts Section,Professor,0,0,0,0,3,0,0,0,female,99,253,0
9645,"LEIGHTON, CHRISTOPHER R",412268,History Section,Associate,1,0,0,0,0,0,3,0,male,99,97659,0
8685,"KNITTEL, CHRISTOPHER ROLAND",488089,Management,Professor,63,0,0,0,2,1556,4,0,male,98,10398,0
