,Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched,LastName,FirstName,Collaborations,Department_MITCollab
1714,2615,"OLSEN, BRADLEY D",412248,Chemical Engineering,Associate,144,0,17,0,10,3996,4,8,male,99,6719,1,,,2615|,Mechanical Engineering
1715,2615,"OLSEN, BRADLEY D",412248,Chemical Engineering,Associate,144,0,17,0,10,3996,4,8,male,99,6719,1,,,2615|,Physics
1716,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,5480|6135|1380|2615|1875|2245|2250|,Chemical Engineering
1717,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,2260|,Electrical Engineering and Computer Sciences
1718,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,2260|,Health Sciences and Technology
1719,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,2260|,Management
1720,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,2260|,Mechanical Engineering
1721,2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0,,,2260|,Physics
1722,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7585|2330|,Chemical Engineering
1723,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7405|,Electrical Engineering and Computer Sciences
1724,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7405|,Health Sciences and Technology
1725,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7405|,Management
1726,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7405|,Mechanical Engineering
1727,8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1,,,7405|,Physics
1728,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,2415|5490|5480|3225|1875|1885|3030|2335|1390|2415|1885|1875|1390|1875|2335|2615|1380|,Chemical Engineering
1729,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,5480|1855|,Electrical Engineering and Computer Sciences
1730,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,5480|1855|,Health Sciences and Technology
1731,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,5480|1855|,Management
1732,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,5480|1855|,Mechanical Engineering
1733,1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1,,,5480|1855|,Physics
1734,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,2615|1830|1380|5480|1695|2615|,Chemical Engineering
1735,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,9610|,Electrical Engineering and Computer Sciences
1736,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,9610|,Health Sciences and Technology
1737,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,9610|,Management
1738,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,9610|,Mechanical Engineering
1739,9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0,,,9610|,Physics
1740,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Chemical Engineering
1741,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Electrical Engineering and Computer Sciences
1742,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Health Sciences and Technology
1743,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Management
1744,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Mechanical Engineering
1745,15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1,,,15310|,Physics
1746,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5480|1360|5475|5475|,Chemical Engineering
1747,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5490|,Electrical Engineering and Computer Sciences
1748,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5490|,Health Sciences and Technology
1749,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5490|,Management
1750,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5490|,Mechanical Engineering
1751,5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1,,,5490|,Physics
1752,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5490|2260|1830|9610|1695|2615|1875|6135|1830|6135|,Chemical Engineering
1753,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5480|,Electrical Engineering and Computer Sciences
1754,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5480|,Health Sciences and Technology
1755,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5480|,Management
1756,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5480|,Mechanical Engineering
1757,5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0,,,5480|,Physics
1758,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,2720|2335|2435|3030|5585|1895|2250|2260|1875|9610|5425|1915|10410|1830|1850|2615|2335|2720|5585|2435|1390|2615|1875|1360|1915|5425|23590|,Chemical Engineering
1759,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,1380|,Electrical Engineering and Computer Sciences
1760,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,1380|,Health Sciences and Technology
1761,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,1380|,Management
1762,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,1380|,Mechanical Engineering
1763,1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1,,,1380|,Physics
1764,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,1850|1380|2615|2250|2720|2250|1850|,Chemical Engineering
1765,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,10410|,Electrical Engineering and Computer Sciences
1766,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,10410|,Health Sciences and Technology
1767,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,10410|,Management
1768,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,10410|,Mechanical Engineering
1769,10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1,,,10410|,Physics
1770,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,10410|1380|1875|10410|,Chemical Engineering
1771,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,1850|,Electrical Engineering and Computer Sciences
1772,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,1850|,Health Sciences and Technology
1773,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,1850|,Management
1774,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,1850|,Mechanical Engineering
1775,1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1,,,1850|,Physics
1776,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,6135|2415|2335|2250|1360|5475|1695|5425|2415|2250|1360|7650|2335|1695|,Chemical Engineering
1777,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,1885|,Electrical Engineering and Computer Sciences
1778,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,1885|,Health Sciences and Technology
1779,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,1885|,Management
1780,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,1885|,Mechanical Engineering
1781,1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1,,,1885|,Physics
1782,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Chemical Engineering
1783,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Electrical Engineering and Computer Sciences
1784,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Health Sciences and Technology
1785,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Management
1786,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Mechanical Engineering
1787,7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1,,,7195|,Physics
1788,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,1885|2415|2260|7585|2720|5480|5480|1830|,Chemical Engineering
1789,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,6135|,Electrical Engineering and Computer Sciences
1790,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,6135|,Health Sciences and Technology
1791,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,6135|,Management
1792,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,6135|,Mechanical Engineering
1793,6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1,,,6135|,Physics
1794,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1810|1340|1820|1890|7630|2070|1820|1910|15100|1340|1810|,Chemistry
1795,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1330|1330|1330|,Electrical Engineering and Computer Sciences
1796,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1330|1330|1330|,Health Sciences and Technology
1797,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1330|1330|1330|,Management
1798,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1330|1330|1330|,Mechanical Engineering
1799,1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1,,,1330|1330|1330|,Physics
1800,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3280|1340|1810|3285|3280|,Chemistry
1801,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3300|,Electrical Engineering and Computer Sciences
1802,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3300|,Health Sciences and Technology
1803,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3300|,Management
1804,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3300|,Mechanical Engineering
1805,3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1,,,3300|,Physics
1806,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1340|1700|4530|1820|15100|,Chemistry
1807,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1890|,Electrical Engineering and Computer Sciences
1808,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1890|,Health Sciences and Technology
1809,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1890|,Management
1810,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1890|,Mechanical Engineering
1811,1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1,,,1890|,Physics
1812,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Chemistry
1813,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Electrical Engineering and Computer Sciences
1814,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Health Sciences and Technology
1815,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Management
1816,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Mechanical Engineering
1817,7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1,,,7840|,Physics
1818,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,8020|4530|1810|7405|7775|3845|,Chemistry
1819,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,4590|,Electrical Engineering and Computer Sciences
1820,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,4590|,Health Sciences and Technology
1821,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,4590|,Management
1822,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,4590|,Mechanical Engineering
1823,4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1,,,4590|,Physics
1824,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Chemistry
1825,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Electrical Engineering and Computer Sciences
1826,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Health Sciences and Technology
1827,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Management
1828,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Mechanical Engineering
1829,3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1,,,3970|,Physics
1830,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1700|,Chemistry
1831,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1895|3650|5195|,Electrical Engineering and Computer Sciences
1832,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1895|3650|5195|,Health Sciences and Technology
1833,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1895|3650|5195|,Management
1834,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1895|3650|5195|,Mechanical Engineering
1835,1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1,,,1895|3650|5195|,Physics
1836,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,7775|1340|1810|7405|1820|,Chemistry
1837,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,2050|,Electrical Engineering and Computer Sciences
1838,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,2050|,Health Sciences and Technology
1839,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,2050|,Management
1840,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,2050|,Mechanical Engineering
1841,2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1,,,2050|,Physics
1842,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,1820|4590|1890|,Chemistry
1843,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,4530|,Electrical Engineering and Computer Sciences
1844,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,4530|,Health Sciences and Technology
1845,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,4530|,Management
1846,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,4530|,Mechanical Engineering
1847,4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1,,,4530|,Physics
1848,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,1340|3785|2070|6040|2050|4590|1340|8020|1820|,Chemistry
1849,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,7405|,Electrical Engineering and Computer Sciences
1850,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,7405|,Health Sciences and Technology
1851,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,7405|,Management
1852,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,7405|,Mechanical Engineering
1853,7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1,,,7405|,Physics
1854,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,3280|4590|1810|7405|,Chemistry
1855,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,8020|,Electrical Engineering and Computer Sciences
1856,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,8020|,Health Sciences and Technology
1857,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,8020|,Management
1858,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,8020|,Mechanical Engineering
1859,8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1,,,8020|,Physics
1860,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,6040|3280|6040|3280|,Chemistry
1861,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,1915|2310|23650|2310|,Electrical Engineering and Computer Sciences
1862,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,1915|2310|23650|2310|,Health Sciences and Technology
1863,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,1915|2310|23650|2310|,Management
1864,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,1915|2310|23650|2310|,Mechanical Engineering
1865,2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1,,,1915|2310|23650|2310|,Physics
