Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
4800,"FERREIRA, JOSEPH",56475,Urban Studies and Planning,Other,34,3,9,0.0,0,894,4,0,male,99,63161,0
5005,"FRENCHMAN, DENNIS M",36532,Urban Studies and Planning,Professor,2,0,0,0.0,0,460,3,0,male,99,44146,0
4025,"GELTNER, DAVID M",43440,Urban Studies and Planning,Professor,52,1,0,0.0,2,540,10,2,male,99,380894,0
9290,"GLASMEIER, AMY K",287825,Urban Studies and Planning,Professor,49,0,2,0.0,2,523,12,0,female,98,42632,0
15070,"HSU, YUIN-JEN DAVID",534929,Urban Studies and Planning,Associate,13,7,2,0.0,1,250,0,0,male,99,380894,0
19550,"JACKSON, JASON BERTROY",827703,Urban Studies and Planning,Assistant,2,0,0,0.0,0,1,0,0,male,99,76567,0
3080,"JAMES, ERICA C",395008,Urban Studies and Planning,Associate,33,0,0,0.0,1,706,8,0,female,98,19226,0
15045,"KNOX, JANELLE K",342515,Urban Studies and Planning,Associate,27,0,0,0.0,3,434,10,0,female,99,2274,0
6450,"POLENSKE, KAREN R",77036,Urban Studies and Planning,Other,17,1,7,0.0,3,616,15,0,female,96,51469,0
7515,"RAJAGOPAL, BALAKRISHNAN",118920,Urban Studies and Planning,Associate,9,0,0,0.0,1,88,19,0,male,98,375,0
9685,"RYAN, BRENT",412290,Urban Studies and Planning,Associate,26,0,1,0.0,0,150,10,0,male,100,7215,0
10285,"SAIZ, ALBERT",544595,Urban Studies and Planning,Associate,43,0,0,0.0,2,2610,6,0,male,98,31368,0
23860,"SANTI, PAOLO",1108315,Urban Studies and Planning,Other,69,56,0,0.0,2,3105,2,3,male,99,60571,0
7385,"SANYAL, BISHWAPRIYA",121423,Urban Studies and Planning,Professor,12,0,1,0.0,1,47,12,0,male,100,2,0
23995,"SEVTSUK, ANDRES",805474,Urban Studies and Planning,Associate,8,0,0,0.0,0,473,6,1,male,98,33708,0
15205,"STEIL, JUSTIN P",789767,Urban Studies and Planning,Associate,22,0,0,0.0,1,160,6,0,male,98,43826,0
8440,"SUSSKIND, LAWRENCE E",168083,Urban Studies and Planning,Professor,43,1,9,0.0,2,460,57,0,male,98,9892,0
7170,"THOMPSON, J PHILLIP",289529,Urban Studies and Planning,Associate,15,0,0,0.0,1,86,12,0,male,99,9441,0
7390,"VALE, LAWRENCE",110700,Urban Studies and Planning,Professor,20,0,0,0.0,6,226,34,0,male,98,9892,0
23545,"WENDEL, DELIA",856147,Urban Studies and Planning,Assistant,2,0,0,0.0,2,7,1,0,female,99,6848,0
5000,"WILLIAMS, SARAH E",544597,Urban Studies and Planning,Associate,16,0,2,0.0,0,591,0,0,female,98,127402,0
2445,"ZEGRAS, PERICLES C",130791,Urban Studies and Planning,Professor,53,9,0,0.0,0,610,4,1,male,99,197,0
6545,"ZHAO, JINHUA",627170,Urban Studies and Planning,Associate,76,4,2,0.0,1,713,0,0,female,83,98,0
15245,"ZHENG, SIQI",827702,Urban Studies and Planning,Associate,80,5,0,0.0,1,1649,18,0,female,62,73,0
1860,"GROSSMAN, JEFFREY C",412313,Materials Science and Engineering,Professor,226,4,11,0.0,2,12962,0,13,male,100,19324,1
23690,"VEERAMACHANENI, KALYAN",940604,Electrical Engineering and Computer Sciences,Other,13,62,1,0.0,0,793,4,3,male,99,2019,0
1395,"HALL, STEVEN R",44050,,,17,9,6,0.0,0,475,0,4,male,99,59951,0
14635,"LAGACE, PAUL A",151866,,,5,1,4,0.0,2,50,0,0,male,99,140849,0
15325,"MUELLER, STEFANIE",824719,Electrical Engineering and Computer Sciences,Assistant,20,48,3,0.0,4,759,0,1,female,98,10626,0
14585,"OLIVETTI, ELSA A",779104,Materials Science and Engineering,Associate,68,20,13,0.0,1,1627,1,0,female,98,14648,1
2765,"CONSTANTINE-PATON, MARTHA",22327,,,37,0,11,0.0,5,3486,1,0,female,97,13361,0
15210,"ORTONY, JULIA H",789768,Materials Science and Engineering,Assistant,18,0,1,0.0,1,850,1,1,female,97,57688,1
2565,"ALEXANDER-KATZ, ALFREDO",176120,Materials Science and Engineering,Associate,114,1,4,0.0,2,3409,1,2,male,99,21417,1
2060,"FINK, YOEL",37997,Materials Science and Engineering,Professor,92,34,16,0.0,1,3349,2,30,male,97,956,1
2255,"ORTIZ, CHRISTINE",159170,Materials Science and Engineering,Professor,91,4,10,0.0,2,4283,0,2,female,98,55857,0
3250,"RUBNER, MICHAEL F",163412,Materials Science and Engineering,Other,97,1,16,0.0,1,9364,1,11,male,99,211492,1
1300,"THOMPSON, CARL VERNETTE",305114,Materials Science and Engineering,Professor,153,17,9,0.0,2,6827,1,3,male,98,18216,0
3750,"KIRCHAIN, RANDOLPH E",96037,Materials Science and Engineering,Other,88,42,3,0.0,0,2408,12,0,male,100,3183,1
5680,"ABELSON, HAROLD",105363,Electrical Engineering and Computer Sciences,Professor,9,13,9,0.0,3,398,9,0,male,99,6245,0
23930,"AGRAWAL, PULKIT",1108293,Electrical Engineering and Computer Sciences,Assistant,7,10,1,0.0,2,785,0,0,male,99,1054,0
14970,"ALIZADEH ATTAR, MOHAMMADREZA",789742,Electrical Engineering and Computer Sciences,Associate,18,50,5,0.0,8,2577,0,0,male,99,1387,0
5685,"BERNERS-LEE, TIMOTHY J",175956,Electrical Engineering and Computer Sciences,Professor,17,18,10,0.0,23,4124,18,0,male,99,15778,0
8620,"BREWER, JUDITH A",1108049,Electrical Engineering and Computer Sciences,Other,1,7,3,0.0,0,213,0,0,female,98,14121,0
15150,"BRODERICK, TAMARA",789751,Electrical Engineering and Computer Sciences,Associate,17,2,10,0.0,6,228,0,0,female,98,23626,0
1210,"CARBIN, MICHAEL JAMES",824718,Electrical Engineering and Computer Sciences,Assistant,10,20,5,0.0,4,772,2,1,male,99,343620,0
23550,"GHOBADI, MANYA",856148,Electrical Engineering and Computer Sciences,Assistant,7,34,4,0.0,1,673,0,0,female,87,276,0
4860,"HORN, BERTHOLD K. P",75480,Electrical Engineering and Computer Sciences,Professor,28,31,1,0.0,4,513,0,5,male,100,302,1
15365,"ISOLA, PHILLIP JOHN",856144,Electrical Engineering and Computer Sciences,Assistant,17,23,0,0.0,0,5602,0,0,male,99,228526,0
2310,"JAAKKOLA, TOMMI S",50192,Electrical Engineering and Computer Sciences,Professor,35,19,3,0.0,5,2195,17,2,male,96,1404,0
15350,"JAFFE, JEFFREY",1108079,,,1,0,0,0.0,0,1,0,0,male,100,19324,0
15120,"JEGELKA, STEFANIE SABRINA",789740,Electrical Engineering and Computer Sciences,Associate,8,12,2,0.0,4,597,2,0,female,98,71581,0
7230,"KAGAL, LALANA S",1108082,Electrical Engineering and Computer Sciences,Other,13,34,5,0.0,2,913,3,0,female,94,47,0
4675,"KATZ, BORIS",1108083,Electrical Engineering and Computer Sciences,Other,6,20,16,0.0,1,165,0,3,male,99,15168,0
15025,"MADRY, ALEKSANDER",789744,Electrical Engineering and Computer Sciences,Associate,9,20,3,0.0,4,392,2,0,male,99,3519,0
7015,"MICALI, SILVIO",106867,Electrical Engineering and Computer Sciences,Professor,17,32,3,0.0,8,1057,2,1,male,99,10308,0
1150,"MITHAL, ARVIND",627138,Electrical Engineering and Computer Sciences,Professor,11,34,11,0.0,0,437,0,6,male,100,7393,0
1175,"RIVEST, RONALD L",98082,Electrical Engineering and Computer Sciences,Professor,17,28,4,0.0,11,1281,14,3,male,99,20480,0
5550,"RUBINFELD, RONITT",99686,Electrical Engineering and Computer Sciences,Professor,27,29,10,0.0,7,652,9,0,male,75,4,1
23510,"SATYANARAYAN, ARVIND",845324,Electrical Engineering and Computer Sciences,Assistant,9,13,2,0.0,6,427,0,0,male,100,7393,0
8540,"SENEFF, STEPHANIE",1108084,Electrical Engineering and Computer Sciences,Other,44,22,2,0.0,1,764,2,0,female,98,66153,1
15390,"SHUN, JULIAN",827678,Electrical Engineering and Computer Sciences,Assistant,10,40,2,0.0,3,773,1,0,male,95,24021,0
8605,"SOLLINS, KAREN R",1108086,Electrical Engineering and Computer Sciences,Other,5,9,12,0.0,2,421,0,0,female,96,51469,0
15345,"SOLOMON, JUSTIN",824717,Electrical Engineering and Computer Sciences,Assistant,59,8,6,0.0,1,1052,1,1,male,98,43826,1
15255,"SONTAG, DAVID ALEXANDER",399362,Electrical Engineering and Computer Sciences,Associate,20,11,3,0.0,5,781,2,2,male,99,438007,0
5255,"STULTZ, COLLIN M",289449,Electrical Engineering and Computer Sciences,Professor,71,4,2,0.0,2,1606,1,4,male,96,2590,1
1120,"SUSSMAN, GERALD J",168086,Electrical Engineering and Computer Sciences,Professor,6,3,8,0.0,8,243,5,0,male,99,11899,0
7220,"WEITZNER, DANIEL J",779131,Electrical Engineering and Computer Sciences,Other,20,17,5,0.0,1,722,4,0,male,99,257742,0
15295,"WILLIAMS, VIRGINIA",612325,Electrical Engineering and Computer Sciences,Associate,15,37,6,0.0,5,885,0,0,female,98,14661,0
7705,"WINSTON, PATRICK H",129630,Electrical Engineering and Computer Sciences,Professor,6,0,28,0.0,1,17,4,1,male,99,118290,0
1525,"ZELDOVICH, NICKOLAI",175958,Electrical Engineering and Computer Sciences,Professor,13,44,7,0.0,8,2230,1,1,male,100,66,0
8425,"SURI, TAVNEET",168068,Management,Associate,15,0,1,0.0,1,826,1,0,male,80,10,0
2750,"KOLODZIEJSKI, LESLIE A",70294,Electrical Engineering and Computer Sciences,Professor,22,24,13,0.0,2,557,1,2,female,81,14894,0
6880,"MARK, ROGER G",154841,Institute for Medical Engineering and Science (IMES),Professor,50,43,27,0.0,4,3453,4,2,male,99,34849,0
7555,"SCHINDALL, JOEL E",121795,Electrical Engineering and Computer Sciences,Other,4,3,5,0.0,0,224,0,0,male,99,40697,0
6635,"COHEN, RICHARD J",137517,Institute for Medical Engineering and Science (IMES),Professor,47,4,15,0.0,2,1006,0,16,male,99,97659,0
8040,"GEHRKE, LEE",176238,Institute for Medical Engineering and Science (IMES),Professor,43,0,13,0.0,1,2217,0,12,male,82,37625,0
23650,"LIAU, JANE-JANE CHEN",287298,Institute for Medical Engineering and Science (IMES),Other,187,8,13,0.0,0,7751,2,2,male,63,5578,0
9390,"NIELL, ARTHUR E",288816,Physics,Other,5,3,10,0.0,0,1156,0,0,male,99,20561,0
23625,"ARTZI, NATALIE",630568,,,61,0,1,0.0,0,1670,0,9,female,98,22431,0
23640,"BALCELLS-CAMPS, MERCEDES",919213,Institute for Medical Engineering and Science (IMES),Other,34,0,0,0.0,0,961,0,0,female,96,9867,0
8230,"CELI, LEO ANTHONY G",630714,Institute for Medical Engineering and Science (IMES),Other,227,13,1,0.0,0,3733,4,0,male,98,123110,0
1425,"CIMA, MICHAEL J",20524,Materials Science and Engineering,Professor,114,5,11,0.0,5,4279,4,61,male,99,211492,1
9825,"HOLTEN-ANDERSEN, NIELS",544514,Materials Science and Engineering,Associate,40,0,3,0.0,1,3558,0,4,male,99,4587,1
4045,"FORD, PETER GERALD",287719,,,19,5,12,0.0,0,421,0,0,male,99,158428,0
7080,"FURESZ, GABOR",1108063,,,42,27,1,0.0,1,2329,0,0,male,98,2242,0
7370,"HEILMANN, RALF K",432446,,,34,61,1,0.0,0,723,0,1,male,99,9994,0
15875,"PASHAM, DHEERAJ RANGA REDDY",836977,,,25,0,5,0.0,1,423,0,0,male,98,4894,0
22280,"PRINCIPE, DAVID A",837012,,,35,3,1,0.0,0,546,0,0,male,99,380894,0
19835,"BOEHNKE, NATALIE",836088,,,12,0,1,0.0,0,139,0,0,female,98,22431,0
16395,"BOSE, SUMAN",836103,,,19,4,1,0.0,1,1470,0,6,male,75,6301,0
19260,"CHENG, CHIA-WEI",836186,,,22,0,1,0.0,2,1775,0,1,male,56,18,0
16315,"CREIXELL MORERA, PAU",836219,,,17,0,1,0.0,2,728,0,0,male,67,4058,0
20885,"JAEGER, ALEXANDER M",836529,,,11,0,1,0.0,2,413,0,1,male,99,56237,0
19270,"JIN, CHENGCHENG",836556,,,16,1,2,0.0,2,3340,0,1,female,56,62,0
16345,"LAU, ALLISON N",836659,,,27,3,1,0.0,2,1237,0,0,female,95,11270,0
16400,"SULLIVAN, LUCAS BRYAN",837225,,,30,1,1,0.0,1,3061,0,1,male,99,77584,0
23760,"ROOZBEHANI, MARDAVIJ",939629,Electrical Engineering and Computer Sciences,Other,18,42,0,0.0,0,637,2,0,unknown,0,0,0
1805,"GRADECAK, SILVIJA",144588,Materials Science and Engineering,Professor,104,11,2,0.0,1,5825,1,3,female,97,580,1
3865,"COPPI, BRUNO",21520,Physics,Other,40,8,5,0.0,5,161,0,1,male,99,87062,0
3895,"FARHI, EDWARD H",141614,Physics,Other,20,1,5,0.0,4,899,0,0,male,99,24073,0
17205,"HARLOW, DANIEL L",827690,Physics,Assistant,19,1,3,0.0,4,1240,0,0,male,99,257742,0
6360,"HASELL, DOUGLAS K",287927,,,15,2,1,0.0,0,291,0,0,male,99,18529,0
16745,"HEN, OR",827693,Physics,Assistant,64,6,2,0.0,3,1406,0,0,male,68,514,1
7935,"KELSEY, JAMES E",1108060,Physics,Other,24,2,3,0.0,0,209,0,0,male,99,131879,0
6115,"KOWALSKI, STANLEY B",62571,Physics,Other,66,5,2,0.0,1,2742,1,0,male,99,9310,0
4535,"MATTHEWS, JUNE L",74882,Physics,Other,14,1,0,0.0,4,246,0,0,female,80,5834,0
16015,"SHANAHAN, PHIALA E",827409,Physics,Assistant,40,9,4,0.0,2,555,1,0,unknown,0,0,0
6755,"SLATYER, TRACY ROBYN",627166,Physics,Associate,64,1,2,0.0,7,4545,0,0,female,91,22176,0
2475,"TING, SAMUEL",16275,Physics,Professor,66,5,2,0.0,6,4205,2,0,male,99,59149,1
1085,"AGARWAL, ANURADHA",432420,Materials Science and Engineering,Other,120,116,6,0.0,0,3211,0,18,female,86,1570,1
3730,"TULLER, HARRY L",90491,Materials Science and Engineering,Professor,228,16,28,0.0,6,7964,15,11,male,98,24473,1
7140,"ALLANORE, ANTOINE",544513,Materials Science and Engineering,Associate,59,7,8,0.0,0,613,15,5,male,99,33499,1
1315,"ASHOORI, RAYMOND",5233,Physics,Professor,21,1,13,0.0,5,2834,0,0,male,99,20118,0
2550,"BENEDEK, GEORGE B",9067,Physics,Other,25,0,19,0.0,6,924,2,7,male,99,63411,0
2285,"CARTER, W CRAIG",287251,Materials Science and Engineering,Professor,95,2,7,0.0,5,5506,4,9,male,100,24286,0
2235,"CHIANG, YET-MING",136907,Materials Science and Engineering,Professor,171,0,30,0.0,9,10726,2,35,male,77,2692,1
14850,"CISSE, IBRAHIM I",779065,Physics,Associate,25,1,3,0.0,4,2323,0,0,male,97,93487,0
3125,"CLARK, JOEL P",20664,Materials Science and Engineering,Other,13,0,4,0.0,0,861,0,0,male,99,40697,1
6830,"EAGAR, THOMAS W",140617,Materials Science and Engineering,Professor,17,0,11,0.0,6,92,0,0,male,99,129177,1
3725,"SADOWAY, DONALD ROBERT",101745,Materials Science and Engineering,Professor,64,10,24,0.0,3,2725,4,20,male,99,158333,1
19380,"TASAN, CEMAL",827638,Materials Science and Engineering,Associate,98,4,5,0.0,1,4758,0,1,male,96,9175,1
2055,"BEACH, GEOFFREY STEPHEN",287087,Materials Science and Engineering,Professor,92,4,10,0.0,2,5699,0,9,male,99,57317,1
15190,"FAKHRI, NIKTA",789762,Physics,Assistant,18,0,1,0.0,4,586,0,0,female,94,62,0
15270,"METLITSKI, MAXIM A",827692,Physics,Assistant,35,3,1,0.0,3,2219,0,0,male,99,10925,0
3650,"DAO, MING",432434,Materials Science and Engineering,Other,137,6,7,0.0,0,8774,0,1,male,77,2692,1
15535,"GOMEZ-BOMBARELLI, RAFAEL",827387,Materials Science and Engineering,Assistant,52,2,2,0.0,1,1480,2,0,male,99,52197,1
15020,"JARAMILLO, RAFAEL",789757,Materials Science and Engineering,Assistant,55,4,6,0.0,1,1161,0,0,male,99,52197,1
23975,"LEBEAU, JAMES MICHAEL",436500,Materials Science and Engineering,Associate,171,5,2,0.0,5,3081,3,0,male,99,343620,1
15165,"MACFARLANE, ROBERT J",789755,Materials Science and Engineering,Assistant,45,0,5,0.0,3,3908,0,1,male,99,145540,1
22965,"ROSS, FRANCES MARY",884356,Materials Science and Engineering,Professor,140,7,2,0.0,8,6204,8,0,female,98,80710,1
17680,"BAUER HOSS, CLEMENS",836053,,,20,0,0,0.0,1,281,0,0,male,95,1333,0
2225,"BIZZI, EMILIO",176350,,,53,5,31,0.0,3,3081,7,0,male,99,21164,0
15895,"HOMMA, DAIGO",836479,,,10,1,0,0.0,1,306,0,0,male,99,118,0
17685,"HUNG, YUWEN",836509,,,10,0,0,0.0,1,276,0,0,female,63,72,0
16580,"ROBERTSON, CAROLINE E",837061,,,34,0,0,0.0,3,531,0,1,female,98,47275,0
15890,"SCHWERDT, HELEN N",837122,,,12,9,1,0.0,2,198,1,0,female,98,23138,0
23900,"COOKE, CHATHAN M",1108051,Electrical Engineering and Computer Sciences,Other,8,7,4,0.0,0,58,0,2,unknown,0,0,0
22980,"HAN, SONG",856143,Electrical Engineering and Computer Sciences,Assistant,28,36,3,0.0,4,985,0,0,male,100,74,1
15130,"LIU, LUQIAO",789743,Electrical Engineering and Computer Sciences,Associate,61,3,5,0.0,5,6899,0,0,unknown,0,0,0
15400,"SHULAKER, MAX M",827635,Electrical Engineering and Computer Sciences,Assistant,27,35,6,0.0,1,1673,1,2,male,98,69969,1
6405,"VELASQUEZ-HELLER, LUIS FERNANDO",1108055,Materials Science and Engineering,Other,58,59,16,0.0,0,951,0,15,male,99,197595,0
5690,"FISCHER, MICHAEL M. J",53492,Science,Professor,56,0,1,0.0,2,462,36,0,male,99,211492,0
9675,"CUTHBERT, MICHAEL S",412281,Music and Theater Arts Section,Associate,5,0,1,0.0,1,0,10,0,male,99,211492,0
6400,"KOHSE, GORDON E",288348,,,21,12,7,0.0,0,551,0,0,male,99,7416,0
3090,"JAFFE, ROBERT L",288070,Physics,Professor,50,4,1,0.0,7,2814,1,0,male,99,145540,0
17355,"BASTOS, ANDRE M",836050,,,18,2,1,0.0,1,2660,0,0,male,97,49457,0
17960,"FONG, MING-FAI",836349,,,9,1,1,0.0,1,254,0,1,male,57,826,0
18240,"HUDA, RAFIQ",836505,,,11,0,1,0.0,1,165,0,0,male,99,1057,0
18210,"KIMCHI, EYAL YAACOV",836611,,,24,0,1,0.0,0,677,0,0,male,99,783,0
19855,"NARAYAN, PRIYANKA",836882,,,17,0,1,0.0,1,591,0,0,female,99,11412,0
22925,"SICILIANO, CODY ALEXANDER",837161,,,34,0,1,0.0,2,435,0,0,male,99,65199,0
15755,"YILDIRIM, MURAT",837419,,,14,15,1,0.0,1,212,0,0,male,100,78671,0
5535,"CATTO, PETER J",176521,,,83,1,2,0.0,1,1185,0,0,male,99,146529,0
23805,"GRANETZ, ROBERT S",287850,,,102,10,1,0.0,0,2905,0,1,male,99,145540,0
5115,"FREEMAN, DENNIS M",40183,Electrical Engineering and Computer Sciences,Professor,27,15,12,0.0,1,523,4,0,male,99,44146,1
5265,"HAGELSTEIN, PETER L",43792,Electrical Engineering and Computer Sciences,Associate,15,17,11,0.0,1,53,5,24,male,99,146529,0
7035,"LIM, JAE S",153222,Electrical Engineering and Computer Sciences,Professor,24,17,6,0.0,1,777,0,32,male,76,1609,0
18640,"O'BRIEN, KEVIN",856127,Electrical Engineering and Computer Sciences,Assistant,20,13,1,0.0,0,1812,0,0,male,99,140160,0
16165,"RAO, SIYUAN",837037,,,13,0,1,0.0,1,252,0,0,male,71,85,0
17515,"WU, MING-RU",837376,,,19,0,1,0.0,1,427,0,0,male,69,472,0
1470,"ANCONA, DEBORAH G",3709,Management,Professor,6,3,0,0.0,0,72,17,0,female,98,22398,0
2970,"MCAFEE, ANDREW P",544508,Management,Other,12,1,0,0.0,1,661,14,0,male,99,82448,0
1660,"REPENNING, NELSON",97260,Management,Professor,9,1,0,0.0,0,181,2,0,male,99,24069,0
19225,"SCHMIDT, LAWRENCE DAVID WARREN",777369,Management,Assistant,6,0,1,0.0,2,122,0,0,male,99,397429,0
2945,"URBAN, GLEN L",169836,Management,Other,12,0,0,0.0,9,1224,15,0,male,97,5564,0
23505,"VERNER, EMIL",845323,Management,Assistant,8,0,0,0.0,0,116,0,0,male,97,11768,0
6330,"WANG, RICHARD YNG-YUH",289654,Management,Other,9,1,2,0.0,0,187,3,0,male,99,97659,0
18600,"WESTERMAN, GEORGE F",837848,Management,Other,10,0,0,0.0,0,298,5,0,male,99,63411,0
23495,"WILMERS, NATHAN ERIC",845320,Management,Assistant,7,3,0,0.0,2,46,0,0,male,99,151287,0
14670,"LIGHT, JENNIFER S",153197,Science,Professor,17,2,1,0.0,2,49,12,0,female,98,88317,0
15200,"SCHEFFLER, ROBIN W",789764,Science,Associate,18,0,1,0.0,2,26,1,0,male,75,32295,0
10075,"ASHFORD, NICHOLAS A",544486,,,16,0,2,0.0,1,285,2,0,male,100,21206,0
